Poster,Title,Year,Certificate,Duration (min),Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review
4088,4169,8,17,46,195,36,29,1550,2106,5179,3732,331,5789,3653
5421,5423,8,10,44,187,54,69,2565,2032,3161,5222,1224,5053,2234
4990,5578,8,10,53,255,56,72,304,3514,3314,3426,800,1335,138
760,5215,8,10,72,306,49,79,1933,2918,1686,133,754,4863,2637
1660,3941,8,10,45,220,40,45,2567,4495,1514,5059,781,5553,4650
5320,3127,8,2,49,5,36,59,1857,3834,1273,5651,415,4524,5958
3052,3247,8,3,35,131,53,68,1841,6051,4364,6081,318,4295,3204
5235,5615,8,17,31,227,47,53,779,57,1362,4793,645,5234,2985
2696,1739,8,18,47,255,50,61,915,374,2139,2491,525,2322,2555
4994,2924,8,22,54,161,50,66,1953,981,3206,1760,269,2414,4999
5619,373,8,16,36,188,40,37,2579,1382,3364,6039,960,2357,1993
4096,679,8,10,57,159,47,61,2234,3099,1784,5503,596,1316,1844
5642,1748,8,18,39,332,45,56,2613,36,3847,231,826,4086,1299
2051,169,8,19,42,85,46,55,289,2872,2219,6095,824,4818,3999
6042,293,8,7,58,48,49,53,2127,676,1498,3890,500,1482,5087
5601,2332,8,22,52,333,50,71,447,127,3181,5713,946,3575,3052
685,4014,8,19,24,136,38,41,250,6105,1839,6120,580,3248,1405
1102,3527,42,10,45,20,47,57,566,5486,3476,1348,638,3751,2677
3925,862,42,18,19,195,46,32,1061,4475,3908,1204,442,6097,706
1898,4774,42,18,53,200,48,40,1181,3368,5190,733,339,394,5228
3783,1087,42,19,61,243,59,85,2388,4723,1700,935,579,3651,1433
3171,2675,42,10,45,336,53,75,1772,4540,912,3155,609,4978,3059
336,2642,42,17,40,195,51,63,484,5245,1242,460,512,1761,5071
1892,2005,42,10,22,56,39,16,2497,2802,2121,3217,539,1903,3222
5260,2208,42,22,55,72,44,36,667,2086,5513,2950,1082,3466,2921
2379,3444,42,15,34,124,27,13,2384,6273,1892,2529,578,5117,4918
642,1800,42,22,64,40,48,54,1379,6135,3942,3827,649,2926,2510
3819,292,42,3,54,10,35,26,2121,5506,904,2521,357,5975,4776
1806,5845,42,19,41,176,40,43,1000,417,934,1285,287,4094,1793
5300,5895,42,10,24,72,38,33,640,5216,5613,2295,138,1995,4811
1163,2344,42,16,59,84,37,62,2089,323,1108,1927,983,2518,3601
6270,5811,42,19,30,12,45,51,2369,2690,778,358,540,4711,4653
3226,2091,42,10,39,335,52,62,463,1197,5152,840,352,1487,889
5648,4128,42,10,29,222,43,62,1044,4479,6006,1582,605,948,3480
22,5311,42,10,29,20,32,29,2524,40,3484,1644,478,3754,1008
4407,5363,42,10,66,336,46,58,215,488,1757,1820,277,1756,1685
5497,2043,42,3,22,234,22,29,1625,84,2835,1739,1097,4699,6040
5445,3001,42,10,72,44,45,40,2150,1656,6182,5453,54,794,5176
5530,2751,42,22,28,219,49,74,786,4995,5939,1214,445,974,3930
3411,3805,42,22,50,5,31,25,1891,5772,5688,1879,67,2757,3064
5881,1740,42,5,33,333,43,29,285,5329,6136,392,1183,738,1246
2977,3479,42,10,34,34,49,39,310,4157,1082,2334,700,3084,4185
641,1851,42,10,25,366,34,21,2351,3262,315,1480,736,4903,4962
10,5853,42,10,92,321,52,86,2465,901,6168,4891,670,2542,1024
1422,3777,42,5,53,336,51,62,2205,3736,2234,2083,699,355,4348
5177,5007,42,10,65,346,53,88,1393,2800,4290,3463,1037,4813,2508
5793,3841,42,16,37,202,39,46,530,5813,3110,6149,784,3429,2213
3742,2174,42,10,23,361,38,24,2096,5557,6156,5892,1172,627,3471
930,3124,42,22,64,98,52,69,1108,4112,1704,5889,519,5932,5278
4147,2981,42,19,45,34,39,30,948,799,5637,4914,296,5733,3775
4513,4259,42,19,44,336,42,28,1203,1466,4214,779,344,4329,4591
3070,4840,42,22,88,333,47,51,2398,5916,1107,2121,370,3133,534
4136,639,42,17,44,350,49,50,861,3093,987,3871,1108,1270,4538
2746,3921,42,4,17,217,31,22,1399,316,1539,3692,852,3739,3985
2590,1372,42,22,56,336,52,57,1713,5625,5098,21,714,3989,2215
2351,206,42,22,19,238,38,24,2426,5575,4323,770,282,3993,429
2793,1254,42,10,74,34,48,42,433,2094,702,2796,828,2800,2917
4749,3898,42,18,52,321,46,70,1212,3075,5967,2978,483,533,5042
447,3827,42,19,52,234,58,71,2590,2133,1103,235,526,1848,322
562,3939,42,22,54,364,41,55,2567,4494,2075,5886,826,2077,4430
943,3607,42,18,53,157,56,72,1672,607,5012,5902,328,1357,2017
5411,3379,58,17,75,306,50,68,205,476,3787,5525,909,3912,84
3288,1795,58,19,37,229,48,68,2316,469,3262,2849,323,5148,4592
2750,3147,58,22,39,195,41,44,1894,3247,1241,6135,363,3815,1716
2467,2957,58,22,32,4,35,31,632,2646,6154,3184,438,3014,4800
2109,5820,58,19,62,109,52,76,963,3095,4528,546,341,3072,3681
2019,585,58,19,25,136,39,47,2298,5660,1639,3105,530,2883,3283
5196,5607,58,18,42,344,45,59,833,504,4593,4259,569,1188,3711
4554,3031,58,10,43,20,41,36,665,5362,2327,2645,691,2698,1510
2808,5539,58,19,39,11,42,36,2335,946,4854,3708,309,1954,2283
1584,4413,58,18,31,189,47,57,522,1371,894,897,641,1722,2795
2437,854,58,22,48,12,45,59,2511,2164,1705,4644,112,4717,5693
6296,2339,58,18,53,336,38,62,1906,3968,792,557,1048,5649,173
1844,1791,58,19,37,136,46,57,404,2762,1803,2973,94,1029,1320
4419,2067,58,10,28,369,47,49,464,273,1020,1938,726,5354,2047
1237,4680,58,22,45,336,43,19,2166,576,4173,5680,274,4111,652
4938,2163,58,10,57,44,54,55,170,1531,5427,5511,699,362,2741
526,4256,58,19,18,3,22,50,2119,1389,5217,3244,363,6126,5983
6329,2992,58,10,47,286,56,72,1272,1607,667,1202,615,913,3223
5574,359,58,10,23,9,27,30,1544,3148,437,36,570,1341,1397
595,2562,58,22,43,3,41,39,1050,5903,2081,2203,664,5023,213
3977,5682,58,24,81,171,56,59,2157,6115,5275,1435,586,2573,1003
5112,2067,58,18,55,366,37,48,556,4617,4343,2216,834,1120,1771
5784,1470,58,19,30,202,41,46,2496,335,5548,3498,471,317,1960
2662,1245,58,22,60,39,49,52,2509,1513,3250,2310,637,678,3299
3273,3717,58,19,48,51,41,46,1261,4691,5086,4242,643,3052,2483
6033,2701,58,22,43,40,54,61,2052,4151,2780,5818,597,5224,3662
1351,1896,58,10,30,176,44,43,2611,4228,6108,3360,331,5983,4792
2443,669,58,7,69,156,53,76,2313,3021,2941,4811,1115,2923,5101
4248,5678,58,10,25,353,34,23,2351,6032,6159,5975,781,4025,651
259,3173,58,26,39,286,54,67,912,695,5596,5827,354,5561,1948
4935,2951,58,18,54,255,20,26,2523,3461,4429,424,262,1666,1795
4747,4704,58,10,46,366,41,46,1703,4701,959,2990,93,1425,3598
360,956,58,19,47,231,56,76,2316,880,5914,4808,583,1802,3655
4416,86,58,4,5,324,25,36,1757,3559,2374,3978,353,6095,1580
5319,3967,58,18,19,240,39,52,1023,2471,647,3757,930,3495,2644
1873,944,58,22,41,20,41,45,2029,1630,2103,2427,462,2284,1292
4217,1824,58,19,39,135,56,64,2390,992,3643,5350,960,237,157
3314,921,58,22,43,366,40,18,431,4949,6151,1604,370,804,1748
1529,2088,58,18,47,192,52,72,2332,3008,1765,4791,932,3830,1443
1373,40,54,10,46,20,48,64,1990,1138,3883,2465,570,3756,3442
3646,2152,54,10,68,350,50,58,2234,5429,6215,3866,725,5400,5579
2497,304,54,19,26,85,30,32,2447,2609,6192,5607,313,813,206
4476,3718,54,10,58,255,50,53,300,361,2937,1444,1071,3624,4142
5084,3395,54,22,57,177,48,77,2375,2059,6307,283,594,2210,510
4066,3774,54,7,42,45,42,74,474,4044,4321,4561,652,4695,4436
3652,255,54,15,58,134,58,61,1394,4395,1982,1502,822,3210,160
369,2382,54,22,52,34,39,40,698,5904,1542,4263,621,2760,3894
3333,4619,54,10,52,5,46,46,56,201,3338,539,716,3653,5821
1783,2458,54,18,31,66,44,68,1222,5688,5588,5629,599,681,3359
4992,1319,54,10,52,237,41,59,1121,849,4469,3421,354,2338,5908
2402,5728,54,3,33,195,48,57,2391,3673,707,1741,673,4182,2079
4010,3821,54,19,25,344,47,33,2401,5742,2241,4803,601,2097,3190
5675,1948,54,22,40,210,51,63,1189,6332,2493,2135,604,135,1138
946,1935,54,10,33,314,48,74,1360,2000,6016,2230,486,1288,1789
3425,4808,54,10,37,13,42,38,2401,5732,3541,73,943,4354,2180
2179,2220,54,22,45,12,39,29,493,159,2478,2582,518,226,351
4504,2073,54,7,73,251,51,78,1901,4670,4703,478,330,3669,4612
1759,3514,54,22,64,336,52,83,1933,6106,1080,4871,814,1838,3272
3749,1708,54,18,44,337,32,37,815,5380,6069,3809,266,119,3234
4591,4844,54,22,37,175,42,52,982,2118,4641,4780,296,6104,553
46,5285,54,22,67,375,45,37,2153,3103,1828,233,970,220,4741
4870,3981,54,18,40,333,32,30,2368,4092,4150,650,792,2211,6187
2586,1549,54,22,51,251,48,54,930,4806,1908,5687,1159,1880,6230
164,3275,54,22,41,286,51,80,400,1945,1670,1944,26,4338,1651
5236,2772,54,7,52,264,17,9,1647,5802,597,3287,311,4278,5796
3470,3620,54,10,23,234,30,18,1867,4825,5358,3274,920,4815,3199
1371,4007,54,22,48,189,38,41,278,4782,1070,1540,672,3890,3918
2637,1289,54,19,39,20,40,61,2558,6176,5199,5194,356,2920,5313
3785,3803,54,10,51,255,55,65,2205,5975,2863,1129,1218,713,4366
225,3565,54,22,38,3,43,46,2088,5270,1659,4073,1147,2702,3016
4270,2970,54,18,37,286,44,64,1759,133,2999,5027,338,5592,4611
4084,3148,54,19,29,195,44,55,1205,4498,1066,2036,1049,3086,3843
1498,3115,54,18,75,299,55,56,1018,2582,2477,250,671,2166,3519
1469,3814,54,10,57,193,37,40,28,3263,5800,1593,640,3082,2425
904,3426,54,4,63,15,42,38,1699,3974,2261,1810,531,4121,1168
178,4790,54,22,58,161,60,71,581,368,2598,179,689,3689,5466
5307,6224,54,10,33,24,45,48,2172,6288,1967,3295,1036,6026,2118
1437,1030,54,19,24,136,47,59,1990,1137,2596,969,356,4057,3554
4776,4020,54,22,66,3,48,64,560,6337,3699,1223,253,4102,3354
5387,2398,49,4,59,172,48,51,2205,2455,1993,1364,869,616,2692
13,5760,49,22,24,181,50,61,1155,1446,5498,2628,354,6059,3764
3680,458,49,19,29,131,47,45,829,3577,902,2123,592,1084,1608
4805,5634,49,22,69,44,47,69,877,6158,5502,885,753,5236,4765
935,2975,49,22,40,3,46,51,220,6250,3707,2559,593,1273,3392
5644,5975,49,22,42,122,33,37,1820,1225,2653,414,632,2123,5513
1798,5428,49,19,38,3,45,52,1951,1637,1048,1796,491,4664,601
2162,4607,49,22,63,170,54,46,1252,4860,3534,5415,753,2611,1196
2639,2911,49,18,44,317,45,56,2263,2077,3742,2128,326,503,2076
3790,4197,49,7,54,321,55,75,540,5004,1189,862,816,3349,3756
4231,1752,49,10,31,59,35,30,2162,5072,751,3719,1089,421,2520
2496,4565,49,22,36,159,51,39,2240,3737,669,1752,341,5559,833
5472,1043,49,19,51,196,45,58,2157,1565,5307,6073,1150,1024,27
3139,5055,49,22,45,40,48,61,746,1580,3710,2371,776,3357,334
968,5255,49,22,46,7,30,24,2084,710,1507,4132,717,4754,405
2036,4820,49,10,45,186,41,35,1539,5043,690,5123,437,28,6270
3699,2565,49,17,46,5,22,28,2493,3891,802,6065,297,472,3306
3576,1376,49,10,44,13,50,71,2422,5460,1573,1441,761,66,2351
536,2659,49,22,39,34,51,66,1671,1338,1811,1671,526,2913,459
2448,3797,49,22,33,177,46,68,1920,5930,146,80,344,54,5050
5145,2592,49,22,17,133,57,69,1795,3922,1257,432,594,674,1340
2899,5420,49,22,33,286,14,2,2498,6019,6194,3997,957,3085,2035
4004,2639,49,19,34,7,36,26,2303,298,2137,5933,1109,2763,143
6355,1388,49,19,42,7,44,61,1669,4792,1895,2190,278,3696,6234
302,5061,49,15,73,286,55,77,2562,5761,1591,5286,277,2192,1126
6043,218,49,22,28,208,46,54,220,307,324,5069,313,3564,4100
2298,856,49,22,53,322,42,40,2349,979,6145,1594,457,1383,6078
120,1934,49,18,28,175,47,26,1840,200,5996,1781,447,1775,1176
1312,15,49,22,28,161,53,75,532,2495,3875,1161,652,321,4562
393,4329,49,18,81,164,56,65,746,4614,2135,5352,585,4518,1635
5617,2790,49,10,68,333,54,46,581,614,1215,2976,738,5645,1689
3589,1597,49,22,40,7,35,33,2455,2360,3397,765,1121,5369,5225
5713,2380,49,17,47,189,36,24,772,5126,5114,3150,1137,3899,5493
3017,2505,49,18,51,255,45,42,654,674,4814,917,346,3774,3248
4319,5561,49,10,51,100,27,38,252,3621,2580,5131,497,2847,5740
3310,2948,49,17,39,195,55,67,88,5820,945,3817,362,4635,2406
3724,936,49,22,44,188,6,25,2480,2487,4711,1808,380,5912,4578
6176,5199,49,10,66,5,43,42,2028,3732,1570,5201,496,2131,2268
1826,2960,49,10,49,234,41,34,1089,554,2872,2586,646,4547,5038
3801,5941,49,19,33,40,50,54,2050,498,3052,3458,320,198,4351
1807,3405,49,19,17,136,45,60,2449,3329,1711,1483,515,459,3622
2792,1312,49,11,48,286,44,67,2260,4876,3487,1961,298,6239,5634
367,259,49,22,108,17,34,33,1881,1211,1549,2573,118,3926,4784
461,3085,50,10,28,84,56,77,2565,2579,3544,5701,695,3424,3660
4744,1917,50,19,55,157,51,60,218,5129,1224,3913,324,490,5847
4443,1145,50,19,19,228,43,56,1281,3125,5161,3897,330,4394,5085
3415,4560,50,19,36,188,51,77,1747,6170,2507,2706,1195,4214,2687
2405,4501,50,22,46,12,30,26,1001,1004,538,3694,592,5577,6266
2030,5592,50,22,38,336,46,36,1752,4865,1978,282,323,5452,789
4209,6106,50,10,59,255,50,45,581,4556,168,6391,468,3387,4320
264,3415,50,16,22,131,37,42,344,1309,3808,1007,499,4455,3874
896,1749,50,18,36,223,41,60,443,6144,5475,2501,775,5569,3371
5328,5152,50,19,28,85,33,49,1159,2277,3952,4426,311,4388,1669
4408,4153,50,22,61,2,39,50,2177,3614,3091,4065,865,5809,4888
1333,3696,50,19,41,131,51,68,892,3110,2952,4756,671,1099,2246
2169,2827,50,18,48,296,56,75,2492,3662,2244,4665,729,1368,63
874,5040,50,22,46,3,43,45,740,5488,3468,3340,1109,1806,1280
3032,5916,50,19,66,341,42,54,1032,3069,1332,3223,1213,2534,1179
3239,3850,50,19,25,132,35,43,1445,1916,139,1546,1100,1797,1001
1988,4817,50,18,51,100,56,57,2412,3711,525,3875,535,4207,3111
5690,4090,50,12,37,229,61,92,2316,2039,2662,1553,966,5090,1815
4392,3087,50,22,38,9,29,28,519,2581,1217,3179,242,606,5316
5817,6001,50,19,48,49,49,70,1212,4079,414,2131,358,821,5865
3490,6043,50,17,47,299,48,37,2546,5123,482,3271,947,5028,1244
2839,5213,50,22,70,3,46,55,1632,393,1830,2186,619,6120,6254
4643,3916,50,19,34,195,51,79,348,3009,6224,1240,472,4263,2379
2494,5241,50,3,48,136,54,74,1746,2711,745,1380,1101,4131,3917
404,5053,50,22,70,70,46,43,1699,5405,3248,1038,1011,4885,2828
2260,2306,50,22,54,12,30,25,2150,3762,1702,5758,1017,2807,2659
5928,5075,50,10,75,164,56,69,2151,5323,4848,920,352,4960,4290
4562,3972,50,10,45,187,33,40,73,4926,4047,296,737,4517,3535
5898,6233,50,10,12,366,52,64,1085,4662,1822,1766,672,5037,5872
4678,1102,50,17,27,177,42,57,2597,3856,4915,5894,578,1016,958
5846,2910,50,19,71,336,57,87,1865,45,3403,4584,85,2706,1772
3781,4368,50,18,43,286,44,54,1481,4528,4420,6291,521,812,5877
5215,4139,50,18,43,20,44,38,1186,2799,1201,6028,667,520,3028
2364,3412,50,22,64,111,41,37,2207,2500,2104,1587,634,3603,2773
694,3309,50,22,56,267,47,55,2375,2056,3548,3333,508,4180,5119
2799,4444,50,18,38,28,32,39,2013,3851,3383,730,434,6181,5587
3665,4936,50,15,58,340,51,58,1783,2833,4577,4141,574,1143,2650
4313,915,50,10,34,320,36,46,1442,1003,1110,1547,594,5480,5565
6236,3792,47,12,48,349,45,48,976,3094,832,2504,1137,5626,735
5980,4979,47,22,64,252,42,48,633,1570,821,5913,1100,4360,4783
3645,859,47,15,35,187,44,35,1282,692,881,2248,459,2886,378
6391,2308,47,19,56,1,40,58,2376,2191,4396,4218,119,5796,1892
3231,5725,47,10,42,319,43,68,1360,6150,4736,3605,527,4986,1590
1809,5342,47,15,55,324,53,82,1067,2291,6195,4168,473,858,5368
5430,5063,47,19,12,136,54,58,2595,4813,1838,3095,334,4899,4729
3353,4096,47,19,34,203,43,44,714,6194,309,6101,309,3707,4651
3381,5750,47,19,31,82,49,39,1978,1028,6255,2440,456,4769,709
3346,4457,47,10,49,175,41,41,2268,3995,2347,4572,464,2857,4664
4223,2950,47,10,50,175,44,42,278,4784,2555,1235,792,4681,777
1801,4219,47,19,69,3,39,30,1473,3796,5663,6388,712,2585,6369
4342,4363,47,19,21,175,41,31,353,2997,1595,2917,799,710,5529
2678,1522,47,19,46,16,54,69,662,1188,1100,2565,359,1791,588
5477,4070,47,18,18,317,35,50,504,5087,847,3633,280,5859,2965
1499,1796,47,18,45,255,43,37,1720,4445,224,5829,608,5860,6075
29,5575,47,7,46,251,49,34,1869,5369,564,1951,1053,1186,2061
951,3110,47,19,30,234,36,17,2363,81,1204,1691,587,5521,5700
5540,5526,47,19,62,195,52,48,2376,5947,4403,2636,992,2033,3404
281,5550,47,18,36,24,37,59,1561,3493,3989,900,0,3194,4474
3166,1114,47,10,21,9,39,53,82,3405,6170,2231,1120,1571,2172
4869,693,47,17,38,51,26,20,1626,3765,2416,5678,645,4410,653
4567,2331,47,10,41,366,33,38,1916,6056,4496,5114,621,1313,936
5863,1374,47,18,25,286,26,41,938,3813,4348,3124,902,2607,1769
3441,4839,47,19,51,44,45,51,484,1053,5408,5090,358,2243,121
5091,1497,47,10,65,52,53,46,1094,3226,2785,155,941,1813,3358
2258,810,47,22,76,311,54,74,2376,5963,3251,3460,722,3223,1043
692,1314,47,10,39,251,46,55,493,5542,2494,6127,695,1231,1031
5290,1814,47,19,121,164,58,72,2046,537,2448,5296,534,1148,139
2238,1401,47,10,38,23,32,37,1913,4532,214,1848,458,2992,3165
3294,251,47,19,48,51,36,29,1135,2394,602,2993,1175,1471,3588
3513,49,47,22,104,187,62,60,2016,4,4059,5777,1061,5933,1673
677,3615,47,22,50,7,44,43,1783,2453,3095,2098,701,145,5856
2857,3543,47,22,49,224,42,56,707,325,1504,2314,344,2508,1987
5151,2224,47,7,52,177,42,59,1001,5182,1089,426,555,2889,845
285,6098,56,7,49,80,49,67,1096,4931,955,305,509,6081,5139
1384,5321,56,18,41,251,35,38,1495,4106,3744,1432,315,4878,503
4840,3123,56,19,45,195,51,73,1412,3472,4553,6392,346,2605,4210
1293,1244,56,22,46,195,49,52,15,5276,1526,1309,346,4328,1271
6232,3726,56,18,64,187,49,69,2251,5581,3275,4504,302,1828,4321
5585,888,56,19,28,195,46,29,2361,4678,3949,2910,1175,1987,4935
5330,723,56,18,58,159,53,45,2418,3122,2776,5444,703,3877,768
4143,6196,56,22,41,53,46,43,440,1783,5288,830,303,1329,3575
1425,914,56,7,52,336,51,87,2466,902,1039,2760,583,4616,2232
1925,4084,56,10,36,40,43,39,785,5113,1505,4963,449,2643,218
1305,1438,56,10,29,98,50,78,633,4790,532,5729,627,5275,2718
3562,2110,56,19,30,202,47,36,1414,583,1247,1729,500,4974,6145
2702,3491,56,19,66,350,60,67,2264,1182,2774,5732,541,4955,3604
3684,1251,56,5,35,187,48,42,1096,2460,446,1674,354,2459,1052
1177,2556,56,22,37,183,53,66,2274,5065,2361,2388,624,4384,1017
4336,2304,56,10,51,336,38,38,34,5104,5656,211,287,94,6269
5667,2481,56,22,26,12,37,35,1190,5310,3393,451,76,5903,3476
3232,3156,56,19,104,291,55,88,848,471,184,3872,599,4965,2040
5287,5556,56,7,63,311,55,69,6,1683,1791,5398,955,2041,3602
3269,820,56,18,82,333,48,38,1633,2146,4143,3736,528,2320,5600
3406,29,56,10,43,30,45,48,211,1508,2237,5792,365,74,4307
3343,13,56,10,64,44,43,47,1848,1037,6119,12,667,1018,741
3570,4207,56,19,49,136,23,29,1571,3699,5770,1463,215,5152,1165
6402,4793,56,18,36,345,37,58,1567,2924,3010,1970,567,2998,1623
5504,1355,56,10,61,159,55,70,1783,118,3323,2654,569,822,6304
1068,615,56,10,49,131,41,52,2127,4917,1532,5531,676,2133,4243
5729,1373,56,22,58,336,52,56,2297,2294,3122,5092,437,1372,4707
915,5164,56,19,20,136,42,39,420,3655,852,41,468,4352,3078
733,593,56,10,14,336,59,84,2063,1866,2880,4582,804,5041,247
5023,2956,56,19,28,175,40,53,1000,595,2318,5942,285,4528,1704
4445,5879,56,17,47,195,45,45,202,1548,4869,3710,535,1664,146
579,6232,56,10,79,346,55,64,1935,860,5773,4134,366,4509,6176
2400,20,56,10,38,354,46,57,1767,3018,2958,1068,830,3840,1482
844,1382,56,15,33,361,44,76,2207,199,2131,967,971,4290,1310
2429,5169,56,10,31,3,40,37,2400,2349,277,74,453,4077,2527
3247,4632,56,22,49,66,58,78,1925,4053,5205,4299,1024,3995,1800
1267,2015,56,10,38,345,48,51,602,4696,1416,3804,768,2314,2665
1972,36,56,7,57,255,46,41,2113,2899,2689,4229,490,87,4492
2809,3559,56,19,15,137,45,52,1774,1842,1966,2642,467,5000,6125
1255,5643,56,10,62,13,42,50,1697,4840,2076,4287,996,1374,1418
2213,3810,56,10,51,39,36,35,995,4809,6147,4801,451,4749,2898
679,5555,33,22,73,294,46,78,2423,680,1675,5426,1156,4766,1797
3253,2108,33,10,34,20,39,25,1912,5278,296,5180,1017,1778,806
3842,620,33,18,23,223,43,60,418,4630,4208,4620,588,1233,3610
2812,6237,33,22,41,13,30,35,493,6125,6251,6376,604,3404,805
4007,4616,33,10,32,366,37,48,2093,5613,4080,4994,481,126,4332
604,4835,33,22,50,17,56,72,589,3973,3712,3128,658,5581,3219
1514,102,33,18,80,296,42,40,892,1324,323,2732,698,3016,2865
3910,4642,33,17,24,175,40,47,248,5536,2404,5335,1188,2723,4699
260,8,33,11,37,83,35,43,2335,2111,544,2804,271,3924,696
539,3689,33,10,26,13,48,39,2401,5735,2471,4000,935,4154,2444
2945,1475,33,10,66,72,40,46,176,6231,2716,1476,281,532,1088
4718,2090,33,19,19,347,58,82,800,2004,402,1801,608,4210,3500
3115,5094,33,19,3,137,52,59,655,4674,6295,2905,322,5019,2482
5349,3645,33,18,29,195,51,71,1933,60,1552,4959,1186,5944,4103
365,99,33,19,29,205,37,18,1621,2278,6166,4815,451,3987,2557
5775,702,33,22,46,195,45,43,982,706,5455,1203,500,1347,5991
5884,4189,33,19,55,107,55,61,2581,5202,2748,3693,328,3280,4576
4145,1321,33,19,54,187,58,86,2313,1376,448,4636,636,5125,294
3151,1474,33,10,43,49,44,54,1824,4064,4286,4202,993,1843,462
5131,5441,33,19,53,109,56,87,1229,3092,6237,2609,779,4058,3996
1432,4221,33,7,45,20,40,42,1951,3999,6269,6272,887,3300,1055
1668,1334,33,9,111,243,58,54,1478,4588,1270,1958,839,3617,1040
6378,504,33,22,81,20,44,31,1699,6242,2694,5803,813,5723,1980
3723,5626,33,19,40,85,32,40,2127,343,4226,2060,1158,5700,6035
2233,2195,33,19,38,131,52,64,617,2662,1192,5984,856,3022,6345
4925,5375,33,17,67,5,39,42,2424,4643,1562,4868,1070,5049,5949
5844,5944,33,18,40,195,43,43,317,2537,4361,187,509,4679,3077
1520,3991,33,18,44,176,49,59,1634,1226,2769,1660,601,4477,2501
2553,5005,33,22,48,5,39,28,375,1036,574,3510,332,5667,4547
5336,499,33,19,52,93,52,48,2127,4275,4346,5001,588,4879,687
6008,3564,33,22,27,345,32,44,1395,1598,1901,1506,840,1250,885
4801,3341,33,10,42,255,59,84,702,4004,1389,2821,582,4069,774
5702,5648,33,18,18,63,39,44,1649,5716,591,5884,960,5947,5855
135,789,33,19,66,343,57,77,2425,3162,2083,268,826,3998,2038
1379,5293,33,10,29,235,35,57,2487,1668,699,3770,286,289,346
4178,1329,33,19,59,159,58,79,2293,115,2765,5568,588,3497,3046
6071,4855,33,10,47,72,48,48,1632,3403,692,909,736,1928,1873
4826,3492,33,10,33,53,57,58,2264,1175,2341,1876,579,55,421
5825,4398,33,10,33,361,51,72,539,2845,256,2623,886,1047,305
1118,2773,33,22,33,72,37,21,210,2082,1431,3975,764,2931,4236
3304,4865,33,22,44,210,49,45,1967,4282,6209,2342,468,4661,6031
6130,6100,33,17,34,3,36,20,2551,5839,693,812,469,3215,3684
2655,6184,59,17,47,19,34,47,631,65,2106,2665,649,3619,6146
271,4309,59,19,59,187,46,51,407,3255,5541,1770,493,5344,401
1079,1305,59,19,44,176,52,61,786,5675,5655,5748,348,1684,5203
2186,2207,59,22,35,84,56,74,2403,5306,1034,1209,591,2660,316
1247,776,59,10,99,286,57,93,2063,1747,3546,5288,1103,2156,769
4843,5650,59,7,24,234,36,26,2524,1439,4152,5639,943,1001,3597
554,1908,59,19,52,40,43,28,654,4534,2960,1448,848,2349,5495
2401,2367,59,15,25,317,40,71,2514,2961,211,4853,957,5716,2253
5272,1460,59,22,37,234,51,76,80,4083,238,874,720,1585,5404
213,4523,59,19,73,336,50,83,1637,1344,5277,1697,362,299,2390
3850,998,59,19,36,177,58,71,1385,752,6226,5805,442,1980,1116
3592,3377,59,19,58,286,55,79,2118,1581,4749,5153,540,5254,2602
3161,6129,59,22,54,5,57,87,150,1014,2856,2028,200,1264,972
779,2319,59,22,113,298,46,66,581,3337,5049,3023,615,4985,2137
5120,1589,59,16,40,201,35,30,1682,2740,2536,6042,263,20,2710
6393,4994,59,19,25,148,48,67,829,3576,1515,458,493,1193,5957
171,4488,59,7,17,261,25,27,554,5399,5013,2262,77,4763,1136
2868,4707,59,19,47,333,55,80,772,2034,679,1271,630,3792,188
2409,2920,59,19,64,85,45,59,2089,1795,6196,632,3,3568,6233
4722,1271,59,10,30,294,59,81,993,4126,1837,932,598,2935,615
